user,articleName,sectionIndex,sentenceIndex,filename,sentence,fs_span,fs_text
62ab8ca14eede20050bef000,Standard score,0,3,727813393035879-221722_0_3.mp4,"This process of converting a raw score into a standard score is called standardizing or normalizing (however, ""normalizing"" can refer to many types of ratios; see normalization for more).","[(76, 90), (441, 509), (608, 669), (736, 781), (1024, 1066), (1254, 1290)]","['raw', 'standardizing', 'normalizing', 'normalizing', 'ratio', 'standardizing']"
62ab8ca14eede20050bef000,Standard score,0,4,4623497980248654-221722_0_4.mp4,"Standard scores are most commonly called z-scores; the two terms may be used interchangeably, as they are in this article.","[(278, 359)]",['z-scores']
62ab8ca14eede20050bef000,Standard score,0,5,5088599010281598-221722_0_5.mp4,"Other terms include z-values, normal scores, and standardized variables.","[(163, 256), (457, 522)]","['values', 'variables']"
62ab8ca14eede20050bef000,Standard score,0,6,36670180253092877-221722_0_6.mp4,"Computing a z-score requires knowing the mean and standard deviation of the complete population to which a data point belongs; if one only has a sample of observations from the population, then the analogous computation with sample mean and sample standard deviation yields the t-statistic.","[(156, 212), (259, 279), (675, 717), (1030, 1063)]","['population', 'z-score', 'deviation', 'sample']"
62ab8ca14eede20050bef000,Standard score,1,0,4688474273616374-221722_1_0.mp4,Calculation,"[(131, 186)]",['calculation']
62ab8ca14eede20050bef000,Standard score,1,1,4433224495148387-221722_1_1.mp4,"If the population mean and population standard deviation are known, a raw score 
x is converted into a standard score by","[(147, 202), (246, 266), (323, 352), (435, 452), (521, 532)]","['population', 'mean', 'population', 'deviation', 'raw']"
62ab8ca14eede20050bef000,Standard score,1,2,38775709599706953-221722_1_2.mp4,The absolute value of z represents the distance between that raw score x and the population mean in units of the standard deviation.,"[(339, 352), (444, 484), (601, 628)]","['Raw', 'population']"
62ab8ca14eede20050bef000,Standard score,1,3,6592349583148907-221722_1_3.mp4,"Calculating z using this formula requires the population mean and the population standard deviation, not the sample mean or sample deviation.","[(233, 285), (361, 400), (572, 599), (713, 730)]","['population', 'population', 'sample', 'sample']"
62ab8ca14eede20050bef000,Standard score,1,4,25201749587243416-221722_1_4.mp4,"But knowing the true mean and standard deviation of a population is often unrealistic except in cases such as standardized testing, where the entire population is measured.",[],[]
62ab8ca14eede20050bef000,Standard score,1,5,29419008665745605-221722_1_5.mp4,"When the population mean and the population standard deviation are unknown, the standard score may be calculated using the sample mean and sample standard deviation as estimates of the population values.","[(76, 119), (179, 215), (259, 276), (486, 512), (793, 823)]","['population', 'population', 'deviation', 'sample', 'population']"
62ab8ca14eede20050bef000,Standard score,1,6,717531962940388-221722_1_6.mp4,"In either case, since the numerator and denominator of the equation must both be expressed in the same units of measure, and since the units cancel out through division, z is left as a dimensionless quantity.","[(377, 407), (515, 538), (921, 951)]","['unit', 'unit', 'either']"
62ab8ca14eede20050bef000,Standard score,2,0,9318185472408951-221722_2_0.mp4,Z-test,"[(102, 167)]",['z-test']
62ab8ca14eede20050bef000,Standard score,2,1,7573876972138074-221722_2_1.mp4,"The z-score is often used in the z-test in standardized testing – the analog of the Student's t-test for a population whose parameters are known, rather than estimated.","[(342, 381)]",['analog']
62ab8ca14eede20050bef000,Standard score,2,2,8478731810139062-221722_2_2.mp4,"As it is very unusual to know the entire population, the t-test is much more widely used.",[],[]
62ab8ca14eede20050bef000,Standard score,3,0,007056958318888196-221722_3_0.mp4,Process control,[],[]
62ab8ca14eede20050bef000,Standard score,3,1,08092514584533728-221722_3_1.mp4,"In process control applications, the Z value provides an assessment of how off-target a process is operating.","[(172, 231)]",['Z value']
62ab8ca14eede20050bef000,Standard score,4,0,6999234208832923-221722_4_0.mp4,Comparison of scores measured on different scales: ACT and SAT,"[(278, 304), (329, 352)]","['ACT', 'SAT']"
62ab8ca14eede20050bef000,Standard score,4,1,2589352123792583-221722_4_1.mp4,"When scores are measured on different scales, they may be converted to z-scores to aid comparison.",[],[]
62ab8ca14eede20050bef000,Standard score,4,2,1450725427576547-221722_4_2.mp4,Dietz et al. give the following example comparing student scores on the (old)SAT and ACT high school tests.,"[(60, 100), (147, 167), (422, 436), (457, 474)]","['Dietz', 'et al', 'SAT', 'ACT']"
62ab8ca14eede20050bef000,Standard score,4,3,32725531293695487-221722_4_3.mp4,The table shows the mean and standard deviation for total score on the SAT and ACT.,"[(291, 308), (326, 346)]","['SAT', 'ACT']"
62ab8ca14eede20050bef000,Standard score,4,4,15839622996173186-221722_4_4.mp4,"Suppose that student A scored 1800 on the SAT, and student B scored 24 on the ACT.","[(227, 244), (387, 407)]","['SAT', 'ACT']"
62ab8ca14eede20050bef000,Standard score,4,5,29926244922330425-221722_4_5.mp4,"Because student A has a higher z-score than student B, student A performed better compared to other test-takers than did student B.",[],[]
62ab8ca14eede20050bef000,Standard score,5,0,6306215432863809-221722_5_0.mp4,Percentage of observations below a z-score,[],[]
62ab8ca14eede20050bef000,Standard score,5,1,7179746366005755-221722_5_1.mp4,"Continuing the example of ACT and SAT scores, if it can be further assumed that both ACT and SAT scores are normally distributed (which is approximately correct), then the z-scores may be used to calculate the percentage of test-takers who received lower scores than students A and B.","[(153, 202), (208, 221)]","['SAT', 'ACT']"
62ab8ca14eede20050bef000,Standard score,6,0,6058514225066276-221722_6_0.mp4,Cluster analysis and multidimensional scaling,"[(140, 180)]",['dimensional']
62ab8ca14eede20050bef000,Standard score,6,1,9298243567616096-221722_6_1.mp4,"""For some multivariate techniques such as multidimensional scaling and cluster analysis, the concept of distance between the units in the data is often of considerable interest and importance … When the variables in a multivariate data set are on different scales, it makes more sense to calculate the distances after some form of standardization.""","[(137, 154), (272, 304), (316, 349), (579, 615), (940, 970), (1052, 1060), (1132, 1152), (1196, 1232)]","['for', 'dimensional', 'scaling', 'unit', 'variables', 'variables', 'set', 'scales']"
62ab8ca14eede20050bef000,Standard score,7,0,6230075731971665-221722_7_0.mp4,Principal components analysis,[],[]
62ab8ca14eede20050bef000,Standard score,7,1,44685514267720783-221722_7_1.mp4,"In principal components analysis, ""Variables measured on different scales or on a common scale with widely differing ranges are often standardized.""","[(208, 263)]",['variables']
62ab8ca14eede20050bef000,Standard score,8,0,6580807794215631-221722_8_0.mp4,Relative importance of variables in multiple regression: Standardized regression coefficients,"[(118, 132), (211, 237), (281, 298), (304, 327)]","['variable', 'importance', 'regression', 'coefficient']"
62ab8ca14eede20050bef000,Standard score,8,1,04241043572665282-221722_8_1.mp4,Standardization of variables prior to multiple regression analysis is sometimes used as an aid to interpretation.,"[(96, 112), (166, 192)]","['standardization', 'regression']"
62ab8ca14eede20050bef000,Standard score,9,0,8817740417400386-221722_9_0.mp4,T-score,[],[]
62ab8ca14eede20050bef000,Standard score,9,1,21675464037928105-221722_9_1.mp4,"In educational assessment, T-score is a standard score Z shifted and scaled to have a mean of 50 and a standard deviation of 10.",[],[]
62ab8ca14eede20050bef000,Standard score,9,2,4386089975695122-221722_9_2.mp4,"In bone density measurements, the T-score is the standard score of the measurement compared to the population of healthy 30-year-old adults.",[],[]
62a25e632e0bec00503747ad,Acid catalysis,0,0,9196552506207343-2053312_0_0.mp4,"In acid catalysis and base catalysis, a chemical reaction is catalyzed by an acid or a base.","[(70, 109), (108, 167), (185, 237), (236, 295), (457, 516), (515, 538), (537, 554), (553, 564), (563, 596)]","['acid', 'catalysis', 'Base', 'catalysis ', 'catalyzed', 'by', 'acid', 'Or', 'base']"
62a25e632e0bec00503747ad,Acid catalysis,0,1,3229725768010345-2053312_0_1.mp4,"By Brønsted–Lowry acid–base theory, the acid is the proton donor and the base is the proton acceptor.","[(54, 173), (172, 224), (275, 298), (320, 352), (361, 410), (435, 458), (476, 522)]","['Brønsted–Lowry', 'Acid–base', 'acid', 'proton', 'donor', 'base', 'proton']"
62a25e632e0bec00503747ad,Acid catalysis,0,2,21185842680402134-2053312_0_2.mp4,Typical reactions catalyzed by proton transfer are esterfications and aldol reactions.,"[(35, 90), (96, 106), (108, 151), (211, 292), (316, 368)]","['catalyzed', 'by', 'proton', 'esterfications', 'aldol']"
62a25e632e0bec00503747ad,Acid catalysis,0,3,6168186002313405-2053312_0_3.mp4,"In these reactions, the conjugate acid of the carbonyl group is a better electrophile than the neutral carbonyl group itself.","[(134, 202), (211, 228), (233, 244), (252, 288), (361, 436), (480, 528)]","['conjugate', 'Acid', 'of', 'carbonyl', 'electrophile', 'carbonyl']"
62a25e632e0bec00503747ad,Acid catalysis,0,4,27576672585179973-2053312_0_4.mp4,"Depending on the chemical species that act as the acid or base, catalytic mechanisms can be classified as either specific catalysis and general catalysis.","[(115, 164), (240, 260), (268, 279), (284, 317), (323, 397), (544, 602), (604, 618), (643, 704)]","['species', 'acid', 'or', 'base', 'catalytic', 'catalysis', 'or', 'catalysis']"
62a25e632e0bec00503747ad,Acid catalysis,0,5,06691683928316694-2053312_0_5.mp4,Many enzymes operate by specific catalysis.,"[(73, 148), (179, 186), (243, 311)]","['enzymes', 'by', 'catalysis']"
62a25e632e0bec00503747ad,Acid catalysis,1,0,774715588417568-2053312_1_0.mp4,Brønsted acids,"[(54, 125), (140, 176)]","['Brønsted', 'acids']"
62a25e632e0bec00503747ad,Acid catalysis,1,1,6256229071319059-2053312_1_1.mp4,Acid catalysis is mainly used for organic chemical reactions.,"[(57, 90), (96, 167), (230, 272)]","['acid', 'catalysis', 'organic']"
62a25e632e0bec00503747ad,Acid catalysis,1,2,8341856293763474-2053312_1_2.mp4,Many acids can function as sources for the protons.,"[(76, 103), (172, 199), (224, 260)]","['acids', 'sources', 'protons']"
62a25e632e0bec00503747ad,Acid catalysis,1,3,1015484739732948-2053312_1_3.mp4,"Acid used for acid catalysis include hydrofluoric acid (in the alkylation process), phosphoric acid, toluenesulfonic acid, polystyrene sulfonate, heteropoly acids, zeolites.","[(51, 71), (102, 119), (128, 173), (198, 282), (284, 301), (342, 410), (480, 532), (537, 554), (582, 698), (700, 714)]","['acid', 'acid', 'catalysis', 'hydrofluoric', 'acid', 'alkylation', 'phosphoric', 'acid', 'toluenesulfonic', 'acid']"
62a25e632e0bec00503747ad,Acid catalysis,1,4,42370395885378964-2053312_1_4.mp4,"Strong acids catalyze the hydrolysis and  transesterification of esters, e.g. for processing fats into biodiesel.","[(70, 100), (112, 180), (188, 205), (211, 269), (294, 436), (438, 448), (460, 496), (550, 573), (601, 672)]","['acids', 'catalyze', 'the', 'hydrolysis', 'biodiesel', 'of', 'esters', 'fats', 'transesterification']"
62a25e632e0bec00503747ad,Acid catalysis,1,5,84560959528913-2053312_1_5.mp4,"In terms of mechanism, the carbonyl oxygen is susceptible to protonation, which enhances the electrophilicity at the carbonyl carbon.","[(118, 160), (179, 231), (307, 356), (377, 426), (496, 535), (592, 624), (633, 682)]","['mechanism', 'carbonyl', 'susceptible', 'protonation', 'electrophilicity', 'carbonyl', 'carbon']"
62a25e632e0bec00503747ad,Acid catalysis,2,0,1191247320266966-2053312_2_0.mp4,Solid acid catalysts,"[(54, 96), (105, 128), (153, 215)]","['solid', 'acid', 'catalysts']"
62a25e632e0bec00503747ad,Acid catalysis,2,1,4165320495526037-2053312_2_1.mp4,"In industrial scale chemistry, many processes are catalysed by ""solid acids"".","[(240, 304), (316, 327), (336, 381), (384, 407)]","['catalysed', 'by', 'solid', 'acid']"
62a25e632e0bec00503747ad,Acid catalysis,2,2,7447346956866638-2053312_2_2.mp4,Solid acids do not dissolve in the reaction medium.,"[(51, 80), (89, 109), (185, 218)]","['acid', 'acids', 'medium']"
62a25e632e0bec00503747ad,Acid catalysis,2,3,8659275492774092-2053312_2_3.mp4,Such acids are used in cracking.,"[(67, 100), (160, 215)]","['acids', 'cracking']"
62a25e632e0bec00503747ad,Acid catalysis,2,4,11721198401940791-2053312_2_4.mp4,"A particularly large scale application is alkylation, e.g., the combination of benzene and ethylene to give ethylbenzene.","[(188, 253), (316, 352), (374, 426), (457, 548)]","['alkylation', 'benzene', 'ethylene', 'ethylbenzene']"
62a25e632e0bec00503747ad,Acid catalysis,2,5,6897811028438536-2053312_2_5.mp4,Another major application is the rearrangement of cyclohexanone oxime to caprolactam.,"[(217, 343), (358, 384), (400, 410), (412, 496)]","['cyclohexanone', 'oxime', 'to', 'caprolactam']"
62a25e632e0bec00503747ad,Acid catalysis,2,6,3417038879644525-2053312_2_6.mp4,"Many alkylamines are prepared by amination of alcohols, catalyzed by solid acids.","[(64, 144), (179, 189), (198, 253), (252, 263), (272, 324), (339, 381)]","['alkylamines', 'by', 'amination', 'of', 'alcohols', 'catalyzed']"
62a25e632e0bec00503747ad,Acid catalysis,2,7,7185802698827408-2053312_2_7.mp4,"In this role, the acid converts, OH−, a poor leaving group, into a good one.","[(137, 157), (204, 224), (262, 308)]","['acid', 'OH', 'poor']"
62a25e632e0bec00503747ad,Acid catalysis,2,8,3671483502504529-2053312_2_8.mp4,"Thus acids are used to convert alcohols into other classes of compounds, such as thiols and amines.","[(73, 93), (160, 215), (313, 368), (422, 458), (483, 541)]","['acids', 'alcohols', 'compounds', 'thiols', 'amines']"
62a25e632e0bec00503747ad,Acid catalysis,3,0,9030676773145561-2053312_3_0.mp4,Mechanism,"[(48, 116)]",['mechanism']
62a25e632e0bec00503747ad,Acid catalysis,3,1,04508135698127491-2053312_3_1.mp4,"Two kinds of acid catalysis are recognized, specific acid catalysis and general acid catalysis.","[(92, 109), (118, 176), (252, 266), (272, 317), (361, 372), (384, 429)]","['acid', 'catalysis', 'acid', 'catalysis', 'acid', 'catalysis']"
62a25e632e0bec00503747ad,Acid catalysis,4,0,10244230624311612-2053312_4_0.mp4,Specific catalysis,"[(73, 122), (124, 202)]","['Specific', 'catalysis']"
62a25e632e0bec00503747ad,Acid catalysis,4,1,4292195232235645-2053312_4_1.mp4,"In specific acid catalysis, protonated solvent is the catalyst.","[(64, 87), (92, 160), (166, 250), (265, 308), (332, 394)]","['acid', 'catalysis', 'protonated', 'solvent', 'catalyst']"
62a25e632e0bec00503747ad,Acid catalysis,4,2,9392734859637732-2053312_4_2.mp4,The reaction rate is proportional to the concentration of the protonated solvent molecules SH+.,"[(96, 109), (176, 256), (262, 269), (281, 362), (387, 416), (441, 506), (518, 548)]","['rate', 'concentration', 'of', 'protonated', 'solvent', 'molecules', 'SH']"
62a25e632e0bec00503747ad,Acid catalysis,4,3,1816078482801209-2053312_4_3.mp4,The acid catalyst itself (AH) only contributes to the rate acceleration by shifting the chemical equilibrium between solvent S and AH in favor of the SH+ species.,"[(51, 77), (89, 141), (192, 215), (275, 288), (355, 397), (403, 410), (534, 580), (681, 692), (768, 823)]","['acid', 'catalyst', 'AH', 'rate', 'acceleration', 'by', 'solvent', 'of', 'species']"
62a25e632e0bec00503747ad,Acid catalysis,4,4,0624048379366855-2053312_4_4.mp4,"This kind of catalysis is common for strong acids in polar solvents, such as water.","[(89, 144), (217, 234), (259, 301), (320, 372)]","['catalysis', 'acids', 'polar', 'solvents']"
62a25e632e0bec00503747ad,Acid catalysis,4,5,7375747949550338-2053312_4_5.mp4,"For example, in an aqueous buffer solution the reaction rate for reactants R depends on the pH of the system but not on the concentrations of different acids.","[(108, 180), (188, 224), (246, 292), (368, 426), (483, 490), (496, 500), (556, 637), (643, 653), (675, 695)]","['aqueous', 'buffer', 'solution', 'reactants', 'pH', 'of', 'concentrations', 'of', 'acids']"
62a25e632e0bec00503747ad,Acid catalysis,4,6,7220361115726119-2053312_4_6.mp4,"This type of chemical kinetics is observed when reactant R1 is in a fast equilibrium with its conjugate acid R1H+ which proceeds to react slowly with R2 to the reaction product; for example, in the acid catalysed aldol reaction.","[(131, 205), (425, 500), (560, 618), (630, 647), (662, 711), (857, 868), (995, 1008), (1014, 1066), (1072, 1114)]","['kinetics', 'equilibrium', 'conjugate', 'acid', 'R1H+', 'R2', 'acid', 'catalysed', 'aldol']"
62a25e632e0bec00503747ad,Acid catalysis,5,0,2535932329958499-2053312_5_0.mp4,General catalysis,"[(80, 141)]",['catalysis']
62a25e632e0bec00503747ad,Acid catalysis,5,1,19458099040792565-2053312_5_1.mp4,In general acid catalysis all species capable of donating protons contribute to reaction rate acceleration.,"[(83, 106), (112, 170), (211, 256), (326, 394), (492, 538)]","['acid', 'catalysis', 'species', 'protons', 'acceleration']"
62a25e632e0bec00503747ad,Acid catalysis,5,2,599864551910892-2053312_5_2.mp4,The strongest acids are most effective.,"[(86, 112)]",['acids']
62a25e632e0bec00503747ad,Acid catalysis,5,3,6724875355165019-2053312_5_3.mp4,"Reactions in which proton transfer is rate-determining exhibit general acid catalysis, for example diazonium coupling reactions.","[(108, 148), (201, 215), (284, 298), (304, 352), (387, 468), (483, 535)]","['proton', 'rate', 'acid', 'catalysis', 'diazonium', 'coupling']"
62a25e632e0bec00503747ad,Acid catalysis,5,4,6079698980763191-2053312_5_4.mp4,When keeping the pH at a constant level but changing the buffer concentration a change in rate signals a general acid catalysis.,"[(86, 103), (233, 266), (284, 340), (480, 525), (566, 583), (588, 647)]","['pH', 'buffer', 'concentration', 'signals', 'acid', 'catalysis']"
62a25e632e0bec00503747ad,Acid catalysis,5,5,894652255467085-2053312_5_5.mp4,A constant rate is evidence for a specific acid catalyst.,"[(185, 186), (211, 272)]","['acid', 'catalyst']"
62a25e632e0bec00503747ad,Acid catalysis,5,6,27111782689705666-2053312_5_6.mp4,"When reactions are conducted in nonpolar media, this kind of catalysis is important because the acid is often not ionized.","[(89, 144), (169, 221), (233, 260), (310, 359), (422, 448), (499, 560)]","['conducted', 'nonpolar', 'media', 'acid', 'acid', 'ionized']"
62a25e632e0bec00503747ad,Acid catalysis,5,7,2155904173431924-2053312_5_7.mp4,Enzymes catalyze reactions using general-acid and general-base catalysis.,"[(16, 90), (99, 167), (252, 279), (332, 372), (377, 436)]","['enzymes', 'catalyz', 'acid', 'base', 'catalysis']"
